"subject","trial_type","trial_index","time_elapsed","internal_node_id","success","timeout","failed_images","failed_audio","failed_video","rt","response","stimulus","native","AOL","LearnType1","LearnType2","LearnType3","LearnType4","LearnType5","LearnType6","which","AOA","timespent","word1","word2","sameordiffstims","vowel_word1","vowel_word2","vowelcontrast","tributesto","tributesto2","trialType","cont"
"wl2w","html-keyboard-response",49,477142,"0.0-10.0-1.17",NA,NA,NA,NA,NA,391,"q","lieder1500lieder","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","lieder","lieder",0,"i_long","i_long","i_long/i_long","i/e","0","same","i/i"
"wl2w","html-keyboard-response",51,480802,"0.0-10.0-1.18",NA,NA,NA,NA,NA,272,"p","tour1500tier","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","tour","tier",1,"u","i_long","u/i_long","u/i","0","different","u/i"
"wl2w","html-keyboard-response",53,485194,"0.0-10.0-1.19",NA,NA,NA,NA,NA,124,"q","spulen1500spulen","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","spulen","spulen",0,"u","u","u/u","u/i","u/y","same","u/u"
"wl2w","html-keyboard-response",55,489079,"0.0-10.0-1.20",NA,NA,NA,NA,NA,170,"p","lieder1500leder","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","lieder","leder",1,"i_long","e_long","e_long/i_long","i/e","0","different","e/i"
"wl2w","html-keyboard-response",57,495014,"0.0-10.0-1.21",NA,NA,NA,NA,NA,2224,"q","leder1500leder","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","leder","leder",0,"e_long","e_long","e_long/e_long","i/e","0","same","e/e"
"wl2w","html-keyboard-response",59,499120,"0.0-10.0-1.22",NA,NA,NA,NA,NA,210,"p","segel1500siegel","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","segel","siegel",1,"e_long","i_long","e_long/i_long","i/e","0","different","e/i"
"wl2w","html-keyboard-response",61,502861,"0.0-10.0-1.23",NA,NA,NA,NA,NA,332,"q","tier1500tier","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","tier","tier",0,"i_long","i_long","i_long/i_long","y/i","u/i","same","i/i"
"wl2w","html-keyboard-response",63,507610,"0.0-10.0-1.24",NA,NA,NA,NA,NA,1020,"p","leder1500lieder","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","leder","lieder",1,"e_long","i_long","e_long/i_long","i/e","0","different","e/i"
"wl2w","html-keyboard-response",65,514707,"0.0-10.0-1.25",NA,NA,NA,NA,NA,3658,"q","bluten1500blueten","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","bluten","blueten",1,"u","y","u/y","u/y","0","different","u/y"
"wl2w","html-keyboard-response",67,518814,"0.0-10.0-1.26",NA,NA,NA,NA,NA,464,"q","bluten1500bluten","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","bluten","bluten",0,"u","u","u/u","u/y","0","same","u/u"
"wl2w","html-keyboard-response",69,522669,"0.0-10.0-1.27",NA,NA,NA,NA,NA,300,"q","biene1500biene","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","biene","biene",0,"i_long","i_long","i_long/i_long","y/i","0","same","i/i"
"wl2w","html-keyboard-response",71,526454,"0.0-10.0-1.28",NA,NA,NA,NA,NA,364,"q","tour1500tour","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","tour","tour",0,"u","u","u/u","u/i","u/y","same","u/u"
"wl2w","html-keyboard-response",73,529934,"0.0-10.0-1.29",NA,NA,NA,NA,NA,244,"p","tour1500tier","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","tour","tier",1,"u","i_long","u/i_long","u/i","0","different","u/i"
"wl2w","html-keyboard-response",75,533907,"0.0-10.0-1.30",NA,NA,NA,NA,NA,438,"q","buehne1500buehne","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","buehne","buehne",0,"y","y","y/y","y/i","0","same","y/y"
"wl2w","html-keyboard-response",77,538174,"0.0-10.0-1.31",NA,NA,NA,NA,NA,264,"q","stuhl1500stuhl","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","stuhl","stuhl",0,"u","u","u/u","u/i","0","same","u/u"
"wl2w","html-keyboard-response",79,542766,"0.0-10.0-1.32",NA,NA,NA,NA,NA,357,"p","spulen1500spielen","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","spulen","spielen",1,"u","i_long","u/i_long","u/i","0","different","u/i"
"wl2w","html-keyboard-response",81,547182,"0.0-10.0-1.33",NA,NA,NA,NA,NA,231,"q","spielen1500spielen","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","spielen","spielen",0,"i_long","i_long","i_long/i_long","u/i","y/i","same","i/i"
"wl2w","html-keyboard-response",83,551474,"0.0-10.0-1.34",NA,NA,NA,NA,NA,284,"q","spuelen1500spuelen","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","spuelen","spuelen",0,"y","y","y/y","y/i","u/y","same","y/y"
"wl2w","html-keyboard-response",85,555046,"0.0-10.0-1.35",NA,NA,NA,NA,NA,336,"q","tuer1500tuer","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","tuer","tuer",0,"y","y","y/y","y/i","u/i","same","y/y"
"wl2w","html-keyboard-response",87,559166,"0.0-10.0-1.36",NA,NA,NA,NA,NA,297,"p","stuhl1500stiel","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","stuhl","stiel",1,"u","i_long","u/i_long","u/i","0","different","u/i"
"wl2w","html-keyboard-response",89,563231,"0.0-10.0-1.37",NA,NA,NA,NA,NA,181,"p","siegel1500segel","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","siegel","segel",1,"i_long","e_long","e_long/i_long","i/e","0","different","e/i"
"wl2w","html-keyboard-response",91,567542,"0.0-10.0-1.38",NA,NA,NA,NA,NA,232,"q","siegel1500siegel","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","siegel","siegel",0,"i_long","i_long","i_long/i_long","i/e","0","same","i/i"
"wl2w","html-keyboard-response",93,571553,"0.0-10.0-1.39",NA,NA,NA,NA,NA,464,"q","leder1500leder","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","leder","leder",0,"e_long","e_long","e_long/e_long","i/e","0","same","e/e"
"wl2w","html-keyboard-response",95,575455,"0.0-10.0-1.40",NA,NA,NA,NA,NA,286,"q","blueten1500blueten","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","blueten","blueten",0,"y","y","y/y","u/y","0","same","y/y"
"wl2w","html-keyboard-response",97,579129,"0.0-10.0-1.41",NA,NA,NA,NA,NA,300,"q","biene1500biene","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","biene","biene",0,"i_long","i_long","i_long/i_long","y/i","0","same","i/i"
"wl2w","html-keyboard-response",99,583418,"0.0-10.0-1.42",NA,NA,NA,NA,NA,49,"p","spielen1500spuelen","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","spielen","spuelen",1,"i_long","y","y/i_long","y/i","0","different","i/y"
"wl2w","html-keyboard-response",101,587894,"0.0-10.0-1.43",NA,NA,NA,NA,NA,304,"p","spuelen1500spielen","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","spuelen","spielen",1,"y","i_long","y/i_long","y/i","0","different","i/y"
"wl2w","html-keyboard-response",103,591961,"0.0-10.0-1.44",NA,NA,NA,NA,NA,252,"q","stuhl1500stuhl","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","stuhl","stuhl",0,"u","u","u/u","u/i","0","same","u/u"
"wl2w","html-keyboard-response",105,595998,"0.0-10.0-1.45",NA,NA,NA,NA,NA,668,"q","tour1500tuer","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","tour","tuer",1,"u","y","u/y","u/y","0","different","u/y"
"wl2w","html-keyboard-response",107,600071,"0.0-10.0-1.46",NA,NA,NA,NA,NA,81,"p","spuelen1500spielen","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","spuelen","spielen",1,"y","i_long","y/i_long","y/i","0","different","i/y"
"wl2w","html-keyboard-response",109,604494,"0.0-10.0-1.47",NA,NA,NA,NA,NA,184,"p","spielen1500spulen","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","spielen","spulen",1,"i_long","u","u/i_long","u/i","0","different","u/i"
"wl2w","html-keyboard-response",111,609465,"0.0-10.0-1.48",NA,NA,NA,NA,NA,936,"p","spuelen1500spulen","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","spuelen","spulen",1,"y","u","u/y","u/y","0","different","u/y"
"wl2w","html-keyboard-response",113,613955,"0.0-10.0-1.49",NA,NA,NA,NA,NA,426,"q","segel1500segel","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","segel","segel",0,"e_long","e_long","e_long/e_long","i/e","0","same","e/e"
"wl2w","html-keyboard-response",115,617717,"0.0-10.0-1.50",NA,NA,NA,NA,NA,208,"p","biene1500buehne","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","biene","buehne",1,"i_long","y","y/i_long","y/i","0","different","i/y"
"wl2w","html-keyboard-response",117,621953,"0.0-10.0-1.51",NA,NA,NA,NA,NA,245,"q","stiel1500stiel","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","stiel","stiel",0,"i_long","i_long","i_long/i_long","u/i","0","same","i/i"
"wl2w","html-keyboard-response",119,626027,"0.0-10.0-1.52",NA,NA,NA,NA,NA,838,"p","tuer1500tour","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","tuer","tour",1,"y","u","u/y","u/y","0","different","u/y"
"wl2w","html-keyboard-response",121,630126,"0.0-10.0-1.53",NA,NA,NA,NA,NA,217,"q","siegel1500siegel","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","siegel","siegel",0,"i_long","i_long","i_long/i_long","i/e","0","same","i/i"
"wl2w","html-keyboard-response",123,634145,"0.0-10.0-1.54",NA,NA,NA,NA,NA,135,"q","segel1500segel","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","segel","segel",0,"e_long","e_long","e_long/e_long","i/e","0","same","e/e"
"wl2w","html-keyboard-response",125,637647,"0.0-10.0-1.55",NA,NA,NA,NA,NA,278,"q","tier1500tier","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","tier","tier",0,"i_long","i_long","i_long/i_long","y/i","u/i","same","i/i"
"wl2w","html-keyboard-response",127,641685,"0.0-10.0-1.56",NA,NA,NA,NA,NA,15,"p","spielen1500spuelen","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","spielen","spuelen",1,"i_long","y","y/i_long","y/i","0","different","i/y"
"wl2w","html-keyboard-response",129,645201,"0.0-10.0-1.57",NA,NA,NA,NA,NA,272,"q","tour1500tuer","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","tour","tuer",1,"u","y","u/y","u/y","0","different","u/y"
"wl2w","html-keyboard-response",131,649027,"0.0-10.0-1.58",NA,NA,NA,NA,NA,277,"p","buehne1500biene","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","buehne","biene",1,"y","i_long","y/i_long","y/i","0","different","i/y"
"wl2w","html-keyboard-response",133,654033,"0.0-10.0-1.59",NA,NA,NA,NA,NA,1143,"p","spulen1500spuelen","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","spulen","spuelen",1,"u","y","u/y","u/y","0","different","u/y"
"wl2w","html-keyboard-response",135,658253,"0.0-10.0-1.60",NA,NA,NA,NA,NA,163,"p","spielen1500spulen","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","spielen","spulen",1,"i_long","u","u/i_long","u/i","0","different","u/i"
"wl2w","html-keyboard-response",137,662539,"0.0-10.0-1.61",NA,NA,NA,NA,NA,270,"q","spielen1500spielen","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","spielen","spielen",0,"i_long","i_long","i_long/i_long","u/i","y/i","same","i/i"
"wl2w","html-keyboard-response",139,666198,"0.0-10.0-1.62",NA,NA,NA,NA,NA,288,"p","biene1500buehne","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","biene","buehne",1,"i_long","y","y/i_long","y/i","0","different","i/y"
"wl2w","html-keyboard-response",141,670429,"0.0-10.0-1.63",NA,NA,NA,NA,NA,180,"p","spulen1500spielen","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","spulen","spielen",1,"u","i_long","u/i_long","u/i","0","different","u/i"
"wl2w","html-keyboard-response",143,673920,"0.0-10.0-1.64",NA,NA,NA,NA,NA,130,"p","buehne1500biene","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","buehne","biene",1,"y","i_long","y/i_long","y/i","0","different","i/y"
"wl2w","html-keyboard-response",145,678058,"0.0-10.0-1.65",NA,NA,NA,NA,NA,89,"q","spulen1500spulen","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","spulen","spulen",0,"u","u","u/u","u/i","u/y","same","u/u"
"wl2w","html-keyboard-response",147,681753,"0.0-10.0-1.66",NA,NA,NA,NA,NA,204,"q","kuehl1500kuehl","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","kuehl","kuehl",0,"y","y","y/y","y/i","0","same","y/y"
"wl2w","html-keyboard-response",149,685203,"0.0-10.0-1.67",NA,NA,NA,NA,NA,214,"p","tier1500tour","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","tier","tour",1,"i_long","u","u/i_long","u/i","0","different","u/i"
"wl2w","html-keyboard-response",151,689094,"0.0-10.0-1.68",NA,NA,NA,NA,NA,65,"p","stiel1500stuhl","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","stiel","stuhl",1,"i_long","u","u/i_long","u/i","0","different","u/i"
"wl2w","html-keyboard-response",153,692882,"0.0-10.0-1.69",NA,NA,NA,NA,NA,352,"q","bluten1500bluten","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","bluten","bluten",0,"u","u","u/u","u/y","0","same","u/u"
"wl2w","html-keyboard-response",155,696537,"0.0-10.0-1.70",NA,NA,NA,NA,NA,107,"p","lieder1500leder","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","lieder","leder",1,"i_long","e_long","e_long/i_long","i/e","0","different","e/i"
"wl2w","html-keyboard-response",157,700233,"0.0-10.0-1.71",NA,NA,NA,NA,NA,263,"q","blueten1500blueten","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","blueten","blueten",0,"y","y","y/y","u/y","0","same","y/y"
"wl2w","html-keyboard-response",159,704253,"0.0-10.0-1.72",NA,NA,NA,NA,NA,164,"q","spuelen1500spulen","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","spuelen","spulen",1,"y","u","u/y","u/y","0","different","u/y"
"wl2w","html-keyboard-response",161,708321,"0.0-10.0-1.73",NA,NA,NA,NA,NA,252,"q","stiel1500stiel","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","stiel","stiel",0,"i_long","i_long","i_long/i_long","u/i","0","same","i/i"
"wl2w","html-keyboard-response",163,711886,"0.0-10.0-1.74",NA,NA,NA,NA,NA,76,"p","kiel1500kuehl","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","kiel","kuehl",1,"i_long","y","y/i_long","y/i","0","different","i/y"
"wl2w","html-keyboard-response",165,715578,"0.0-10.0-1.75",NA,NA,NA,NA,NA,269,"q","blueten1500bluten","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","blueten","bluten",1,"y","u","u/y","u/y","0","different","u/y"
"wl2w","html-keyboard-response",167,719191,"0.0-10.0-1.76",NA,NA,NA,NA,NA,381,"q","tour1500tour","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","tour","tour",0,"u","u","u/u","u/i","u/y","same","u/u"
"wl2w","html-keyboard-response",169,722910,"0.0-10.0-1.77",NA,NA,NA,NA,NA,200,"p","leder1500lieder","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","leder","lieder",1,"e_long","i_long","e_long/i_long","i/e","0","different","e/i"
"wl2w","html-keyboard-response",171,726606,"0.0-10.0-1.78",NA,NA,NA,NA,NA,216,"p","kuehl1500kiel","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","kuehl","kiel",1,"y","i_long","y/i_long","y/i","0","different","i/y"
"wl2w","html-keyboard-response",173,730172,"0.0-10.0-1.79",NA,NA,NA,NA,NA,202,"q","buehne1500buehne","Englisch","1998","classeshome","selflearn","lgeschool",NA,NA,NA,"Deutschkurs (Open Universität und Goethe Institut)","n. z.","n. z. ","buehne","buehne",0,"y","y","y/y","y/i","0","same","y/y"
"xbf4","html-keyboard-response",14,123064,"0.0-10.0-1.0",NA,NA,NA,NA,NA,685,"q","spielen1500spielen","Englisch","12",NA,NA,NA,"uni",NA,"immersion","","22","2 Jahre","spielen","spielen",0,"i_long","i_long","i_long/i_long","u/i","y/i","same","i/i"
"xbf4","html-keyboard-response",16,129797,"0.0-10.0-1.1",NA,NA,NA,NA,NA,437,"p","spulen1500spielen","Englisch","12",NA,NA,NA,"uni",NA,"immersion","","22","2 Jahre","spulen","spielen",1,"u","i_long","u/i_long","u/i","0","different","u/i"
"xbf4","html-keyboard-response",18,133886,"0.0-10.0-1.2",NA,NA,NA,NA,NA,667,"q","tier1500tier","Englisch","12",NA,NA,NA,"uni",NA,"immersion","","22","2 Jahre","tier","tier",0,"i_long","i_long","i_long/i_long","y/i","u/i","same","i/i"
"xbf4","html-keyboard-response",20,138281,"0.0-10.0-1.3",NA,NA,NA,NA,NA,261,"q","spuelen1500spuelen","Englisch","12",NA,NA,NA,"uni",NA,"immersion","","22","2 Jahre","spuelen","spuelen",0,"y","y","y/y","y/i","u/y","same","y/y"
"xbf4","html-keyboard-response",22,143675,"0.0-10.0-1.4",NA,NA,NA,NA,NA,1416,"q","spuelen1500spulen","Englisch","12",NA,NA,NA,"uni",NA,"immersion","","22","2 Jahre","spuelen","spulen",1,"y","u","u/y","u/y","0","different","u/y"
