"","subject","trial_type","trial_index","time_elapsed","internal_node_id","success","timeout","failed_images","failed_audio","failed_video","rt","response","stimulus","native","AOL","LearnType1","LearnType2","LearnType3","LearnType4","LearnType5","LearnType6","which","AOA","timespent","audiostim","audionodeid","audiogiven","pic_choices","leftpic","rightpic","correct","vowelcontrast"
"1424","4d9c","image-keyboard-response",350,744191,"0.0-17.0-1.62",NA,NA,NA,NA,NA,"6","q","pics/scaled/spielen_spuelen.jpg","Englisch","13","classeshome",NA,NA,NA,NA,"immersion","","20","9 Monate","spielen.wav","0.0-17.0-0.62","spielen","spielen_spuelen","spielen","spuelen",1,"y/i"
"1426","4d9c","image-keyboard-response",352,745997,"0.0-17.0-1.63",NA,NA,NA,NA,NA,"353","q","pics/scaled/lieder_leder.jpg","Englisch","13","classeshome",NA,NA,NA,NA,"immersion","","20","9 Monate","leder.wav","0.0-17.0-0.63","leder","lieder_leder","leder","lieder",1,"i/e"
"1428","4d9c","image-keyboard-response",354,747665,"0.0-17.0-1.64",NA,NA,NA,NA,NA,"0","q","pics/scaled/spulen_spuelen.jpg","Englisch","13","classeshome",NA,NA,NA,NA,"immersion","","20","9 Monate","spuelen2.wav","0.0-17.0-0.64","spuelen","spulen_spuelen","spulen","spuelen",0,"y/u"
"1430","4d9c","image-keyboard-response",356,749266,"0.0-17.0-1.65",NA,NA,NA,NA,NA,"221","p","pics/scaled/biene_buehne.png","Englisch","13","classeshome",NA,NA,NA,NA,"immersion","","20","9 Monate","buehne.wav","0.0-17.0-0.65","buehne","biene_buehne","biene","buehne",1,"y/i"
"1658","71wt","image-keyboard-response",227,582435,"0.0-17.0-1.0",NA,NA,NA,NA,NA,"1086","p","pics/scaled/tuer_tour.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","tuer.wav","0.0-17.0-0.0","tuer","tuer_tour","tour","tuer",1,"y/u"
"1660","71wt","image-keyboard-response",229,584228,"0.0-17.0-1.1",NA,NA,NA,NA,NA,"509","q","pics/scaled/tuer_tour.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","tour.wav","0.0-17.0-0.1","tour","tuer_tour","tour","tuer",1,"y/u"
"1662","71wt","image-keyboard-response",231,586749,"0.0-17.0-1.2",NA,NA,NA,NA,NA,"1102","p","pics/scaled/lieder_leder.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","lieder.wav","0.0-17.0-0.2","lieder","lieder_leder","leder","lieder",1,"i/e"
"1664","71wt","image-keyboard-response",233,589592,"0.0-17.0-1.3",NA,NA,NA,NA,NA,"1164","q","pics/scaled/spielen_spulen.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","spulen.wav","0.0-17.0-0.3","spulen","spielen_spulen","spulen","spielen",1,"i/u"
"1666","71wt","image-keyboard-response",235,591439,"0.0-17.0-1.4",NA,NA,NA,NA,NA,"512","p","pics/scaled/biene_buehne.png","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","buehne.wav","0.0-17.0-0.4","buehne","biene_buehne","biene","buehne",1,"y/i"
"1668","71wt","image-keyboard-response",237,594268,"0.0-17.0-1.5",NA,NA,NA,NA,NA,"1157","q","pics/scaled/spielen_spulen.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","spulen.wav","0.0-17.0-0.5","spulen","spielen_spulen","spulen","spielen",1,"i/u"
"1670","71wt","image-keyboard-response",239,595963,"0.0-17.0-1.6",NA,NA,NA,NA,NA,"354","p","pics/scaled/biene_buehne.png","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","buehne.wav","0.0-17.0-0.6","buehne","biene_buehne","biene","buehne",1,"y/i"
"1672","71wt","image-keyboard-response",241,598321,"0.0-17.0-1.7",NA,NA,NA,NA,NA,"1096","p","pics/scaled/tuer_tour.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","tuer.wav","0.0-17.0-0.7","tuer","tuer_tour","tour","tuer",1,"y/u"
"1674","71wt","image-keyboard-response",243,600845,"0.0-17.0-1.8",NA,NA,NA,NA,NA,"1128","p","pics/scaled/kiel_kuehl.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","kuehl.wav","0.0-17.0-0.8","kuehl","kiel_kuehl","kiel","kuehl",1,"y/i"
"1676","71wt","image-keyboard-response",245,603405,"0.0-17.0-1.9",NA,NA,NA,NA,NA,"761","q","pics/scaled/spielen_spuelen.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","spielen.wav","0.0-17.0-0.9","spielen","spielen_spuelen","spielen","spuelen",1,"y/i"
"1678","71wt","image-keyboard-response",247,605282,"0.0-17.0-1.10",NA,NA,NA,NA,NA,"545","q","pics/scaled/tier_tour.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","tier.wav","0.0-17.0-0.10","tier","tier_tour","tier","tour",1,"i/u"
"1680","71wt","image-keyboard-response",249,607311,"0.0-17.0-1.11",NA,NA,NA,NA,NA,"372","p","pics/scaled/spielen_spuelen.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","spuelen2.wav","0.0-17.0-0.11","spuelen","spielen_spuelen","spielen","spuelen",1,"y/i"
"1682","71wt","image-keyboard-response",251,609756,"0.0-17.0-1.12",NA,NA,NA,NA,NA,"888","q","pics/scaled/stiel2_stuhl.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","stiel.wav","0.0-17.0-0.12","stiel","stiel_stuhl","stiel","stuhl",1,"i/u"
"1684","71wt","image-keyboard-response",253,611885,"0.0-17.0-1.13",NA,NA,NA,NA,NA,"738","q","pics/scaled/kiel_kuehl.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","kiel.wav","0.0-17.0-0.13","kiel","kiel_kuehl","kiel","kuehl",1,"y/i"
"1686","71wt","image-keyboard-response",255,614921,"0.0-17.0-1.14",NA,NA,NA,NA,NA,"1381","q","pics/scaled/spulen_spuelen.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","spuelen2.wav","0.0-17.0-0.14","spuelen","spulen_spuelen","spulen","spuelen",0,"y/u"
"1688","71wt","image-keyboard-response",257,620858,"0.0-17.0-1.15",NA,NA,NA,NA,NA,"4260","p","pics/scaled/spulen_spuelen.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","spulen.wav","0.0-17.0-0.15","spulen","spulen_spuelen","spulen","spuelen",0,"y/u"
"1690","71wt","image-keyboard-response",259,623495,"0.0-17.0-1.16",NA,NA,NA,NA,NA,"340","p","pics/scaled/kiel_kuehl.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","kuehl.wav","0.0-17.0-0.16","kuehl","kiel_kuehl","kiel","kuehl",1,"y/i"
"1692","71wt","image-keyboard-response",261,625130,"0.0-17.0-1.17",NA,NA,NA,NA,NA,"228","q","pics/scaled/lieder_leder.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","leder.wav","0.0-17.0-0.17","leder","lieder_leder","leder","lieder",1,"i/e"
"1694","71wt","image-keyboard-response",263,627224,"0.0-17.0-1.18",NA,NA,NA,NA,NA,"546","q","pics/scaled/stiel2_stuhl.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","stiel.wav","0.0-17.0-0.18","stiel","stiel_stuhl","stiel","stuhl",1,"i/u"
"1696","71wt","image-keyboard-response",265,629179,"0.0-17.0-1.19",NA,NA,NA,NA,NA,"290","p","pics/scaled/spielen_spulen.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","spielen2.wav","0.0-17.0-0.19","spielen","spielen_spulen","spulen","spielen",1,"i/u"
"1698","71wt","image-keyboard-response",267,631271,"0.0-17.0-1.20",NA,NA,NA,NA,NA,"829","p","pics/scaled/tuer_tour.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","tuer.wav","0.0-17.0-0.20","tuer","tuer_tour","tour","tuer",1,"y/u"
"1700","71wt","image-keyboard-response",269,632863,"0.0-17.0-1.21",NA,NA,NA,NA,NA,"324","q","pics/scaled/tuer_tour.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","tour.wav","0.0-17.0-0.21","tour","tuer_tour","tour","tuer",1,"y/u"
"1702","71wt","image-keyboard-response",271,634907,"0.0-17.0-1.22",NA,NA,NA,NA,NA,"681","p","pics/scaled/bluten_blueten.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","bluten.wav","0.0-17.0-0.22","bluten","bluten_blueten","blueten","bluten",1,"y/u"
"1704","71wt","image-keyboard-response",273,637170,"0.0-17.0-1.23",NA,NA,NA,NA,NA,"604","p","pics/scaled/spielen_spuelen.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","spuelen2.wav","0.0-17.0-0.23","spuelen","spielen_spuelen","spielen","spuelen",1,"y/i"
"1706","71wt","image-keyboard-response",275,638935,"0.0-17.0-1.24",NA,NA,NA,NA,NA,"347","q","pics/scaled/lieder_leder.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","leder.wav","0.0-17.0-0.24","leder","lieder_leder","leder","lieder",1,"i/e"
"1708","71wt","image-keyboard-response",277,641936,"0.0-17.0-1.25",NA,NA,NA,NA,NA,"1627","p","pics/scaled/bluten_blueten.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","bluten.wav","0.0-17.0-0.25","bluten","bluten_blueten","blueten","bluten",1,"y/u"
"1710","71wt","image-keyboard-response",279,644813,"0.0-17.0-1.26",NA,NA,NA,NA,NA,"1605","p","pics/scaled/tier_tour.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","tour.wav","0.0-17.0-0.26","tour","tier_tour","tier","tour",1,"i/u"
"1712","71wt","image-keyboard-response",281,646906,"0.0-17.0-1.27",NA,NA,NA,NA,NA,"503","q","pics/scaled/siegel_segel.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","segel.wav","0.0-17.0-0.27","segel","siegel_segel","segel","siegel",1,"i/e"
"1714","71wt","image-keyboard-response",283,649082,"0.0-17.0-1.28",NA,NA,NA,NA,NA,"499","q","pics/scaled/spielen_spulen.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","spulen.wav","0.0-17.0-0.28","spulen","spielen_spulen","spulen","spielen",1,"i/u"
"1716","71wt","image-keyboard-response",285,650897,"0.0-17.0-1.29",NA,NA,NA,NA,NA,"432","p","pics/scaled/kiel_kuehl.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","kuehl.wav","0.0-17.0-0.29","kuehl","kiel_kuehl","kiel","kuehl",1,"y/i"
"1718","71wt","image-keyboard-response",287,652692,"0.0-17.0-1.30",NA,NA,NA,NA,NA,"243","q","pics/scaled/stiel2_stuhl.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","stiel.wav","0.0-17.0-0.30","stiel","stiel_stuhl","stiel","stuhl",1,"i/u"
"1720","71wt","image-keyboard-response",289,654808,"0.0-17.0-1.31",NA,NA,NA,NA,NA,"453","q","pics/scaled/spulen_spuelen.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","spulen.wav","0.0-17.0-0.31","spulen","spulen_spuelen","spulen","spuelen",1,"y/u"
"1722","71wt","image-keyboard-response",291,657052,"0.0-17.0-1.32",NA,NA,NA,NA,NA,"836","q","pics/scaled/lieder_leder.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","lieder.wav","0.0-17.0-0.32","lieder","lieder_leder","leder","lieder",0,"i/e"
"1724","71wt","image-keyboard-response",293,658920,"0.0-17.0-1.33",NA,NA,NA,NA,NA,"281","q","pics/scaled/siegel_segel.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","segel.wav","0.0-17.0-0.33","segel","siegel_segel","segel","siegel",1,"i/e"
"1726","71wt","image-keyboard-response",295,661180,"0.0-17.0-1.34",NA,NA,NA,NA,NA,"603","q","pics/scaled/spulen_spuelen.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","spuelen2.wav","0.0-17.0-0.34","spuelen","spulen_spuelen","spulen","spuelen",0,"y/u"
"1728","71wt","image-keyboard-response",297,663014,"0.0-17.0-1.35",NA,NA,NA,NA,NA,"240","q","pics/scaled/siegel_segel.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","segel.wav","0.0-17.0-0.35","segel","siegel_segel","segel","siegel",1,"i/e"
"1730","71wt","image-keyboard-response",299,664616,"0.0-17.0-1.36",NA,NA,NA,NA,NA,"271","p","pics/scaled/biene_buehne.png","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","buehne.wav","0.0-17.0-0.36","buehne","biene_buehne","biene","buehne",1,"y/i"
"1732","71wt","image-keyboard-response",301,666611,"0.0-17.0-1.37",NA,NA,NA,NA,NA,"333","q","pics/scaled/spielen_spuelen.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","spielen.wav","0.0-17.0-0.37","spielen","spielen_spuelen","spielen","spuelen",1,"y/i"
"1734","71wt","image-keyboard-response",303,668368,"0.0-17.0-1.38",NA,NA,NA,NA,NA,"106","p","pics/scaled/spielen_spuelen.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","spuelen2.wav","0.0-17.0-0.38","spuelen","spielen_spuelen","spielen","spuelen",1,"y/i"
"1736","71wt","image-keyboard-response",305,669910,"0.0-17.0-1.39",NA,NA,NA,NA,NA,"275","q","pics/scaled/tier_tour.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","tier.wav","0.0-17.0-0.39","tier","tier_tour","tier","tour",1,"i/u"
"1738","71wt","image-keyboard-response",307,671971,"0.0-17.0-1.40",NA,NA,NA,NA,NA,"647","p","pics/scaled/lieder_leder.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","lieder.wav","0.0-17.0-0.40","lieder","lieder_leder","leder","lieder",1,"i/e"
"1740","71wt","image-keyboard-response",309,673791,"0.0-17.0-1.41",NA,NA,NA,NA,NA,"423","q","pics/scaled/kiel_kuehl.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","kiel.wav","0.0-17.0-0.41","kiel","kiel_kuehl","kiel","kuehl",1,"y/i"
"1742","71wt","image-keyboard-response",311,676178,"0.0-17.0-1.42",NA,NA,NA,NA,NA,"765","p","pics/scaled/siegel_segel.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","siegel.wav","0.0-17.0-0.42","siegel","siegel_segel","segel","siegel",1,"i/e"
"1744","71wt","image-keyboard-response",313,678521,"0.0-17.0-1.43",NA,NA,NA,NA,NA,"754","p","pics/scaled/siegel_segel.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","siegel.wav","0.0-17.0-0.43","siegel","siegel_segel","segel","siegel",1,"i/e"
"1746","71wt","image-keyboard-response",315,684061,"0.0-17.0-1.44",NA,NA,NA,NA,NA,"4269","q","pics/scaled/tuer_tour.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","tour.wav","0.0-17.0-0.44","tour","tuer_tour","tour","tuer",1,"y/u"
"1748","71wt","image-keyboard-response",317,686861,"0.0-17.0-1.45",NA,NA,NA,NA,NA,"252","p","pics/scaled/spulen_spuelen.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","spuelen2.wav","0.0-17.0-0.45","spuelen","spulen_spuelen","spulen","spuelen",1,"y/u"
"1750","71wt","image-keyboard-response",319,691722,"0.0-17.0-1.46",NA,NA,NA,NA,NA,"3493","q","pics/scaled/bluten_blueten.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","blueten.wav","0.0-17.0-0.46","blueten","bluten_blueten","blueten","bluten",1,"y/u"
"1752","71wt","image-keyboard-response",321,696173,"0.0-17.0-1.47",NA,NA,NA,NA,NA,"1950","p","pics/scaled/siegel_segel.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","siegel.wav","0.0-17.0-0.47","siegel","siegel_segel","segel","siegel",1,"i/e"
"1754","71wt","image-keyboard-response",323,698087,"0.0-17.0-1.48",NA,NA,NA,NA,NA,"589","q","pics/scaled/biene_buehne.png","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","biene.wav","0.0-17.0-0.48","biene","biene_buehne","biene","buehne",1,"y/i"
"1756","71wt","image-keyboard-response",325,699599,"0.0-17.0-1.49",NA,NA,NA,NA,NA,"238","q","pics/scaled/tier_tour.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","tier.wav","0.0-17.0-0.49","tier","tier_tour","tier","tour",1,"i/u"
"1758","71wt","image-keyboard-response",327,701432,"0.0-17.0-1.50",NA,NA,NA,NA,NA,"279","p","pics/scaled/stiel2_stuhl.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","stuhl.wav","0.0-17.0-0.50","stuhl","stiel_stuhl","stiel","stuhl",1,"i/u"
"1760","71wt","image-keyboard-response",329,703558,"0.0-17.0-1.51",NA,NA,NA,NA,NA,"738","q","pics/scaled/kiel_kuehl.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","kiel.wav","0.0-17.0-0.51","kiel","kiel_kuehl","kiel","kuehl",1,"y/i"
"1762","71wt","image-keyboard-response",331,707366,"0.0-17.0-1.52",NA,NA,NA,NA,NA,"2455","p","pics/scaled/tier_tour.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","tour.wav","0.0-17.0-0.52","tour","tier_tour","tier","tour",1,"i/u"
"1764","71wt","image-keyboard-response",333,710630,"0.0-17.0-1.53",NA,NA,NA,NA,NA,"1882","q","pics/scaled/bluten_blueten.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","blueten.wav","0.0-17.0-0.53","blueten","bluten_blueten","blueten","bluten",1,"y/u"
"1766","71wt","image-keyboard-response",335,712357,"0.0-17.0-1.54",NA,NA,NA,NA,NA,"386","q","pics/scaled/biene_buehne.png","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","biene.wav","0.0-17.0-0.54","biene","biene_buehne","biene","buehne",1,"y/i"
"1768","71wt","image-keyboard-response",337,714581,"0.0-17.0-1.55",NA,NA,NA,NA,NA,"957","p","pics/scaled/tier_tour.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","tour.wav","0.0-17.0-0.55","tour","tier_tour","tier","tour",1,"i/u"
"1770","71wt","image-keyboard-response",339,716420,"0.0-17.0-1.56",NA,NA,NA,NA,NA,"186","q","pics/scaled/spielen_spuelen.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","spielen.wav","0.0-17.0-0.56","spielen","spielen_spuelen","spielen","spuelen",1,"y/i"
"1772","71wt","image-keyboard-response",341,718587,"0.0-17.0-1.57",NA,NA,NA,NA,NA,"502","p","pics/scaled/spielen_spulen.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","spielen2.wav","0.0-17.0-0.57","spielen","spielen_spulen","spulen","spielen",1,"i/u"
"1774","71wt","image-keyboard-response",343,720755,"0.0-17.0-1.58",NA,NA,NA,NA,NA,"579","p","pics/scaled/stiel2_stuhl.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","stuhl.wav","0.0-17.0-0.58","stuhl","stiel_stuhl","stiel","stuhl",1,"i/u"
"1776","71wt","image-keyboard-response",345,722651,"0.0-17.0-1.59",NA,NA,NA,NA,NA,"561","q","pics/scaled/biene_buehne.png","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","biene.wav","0.0-17.0-0.59","biene","biene_buehne","biene","buehne",1,"y/i"
"1778","71wt","image-keyboard-response",347,724610,"0.0-17.0-1.60",NA,NA,NA,NA,NA,"405","p","pics/scaled/stiel2_stuhl.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","stuhl.wav","0.0-17.0-0.60","stuhl","stiel_stuhl","stiel","stuhl",1,"i/u"
"1780","71wt","image-keyboard-response",349,728407,"0.0-17.0-1.61",NA,NA,NA,NA,NA,"2430","p","pics/scaled/bluten_blueten.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","bluten.wav","0.0-17.0-0.61","bluten","bluten_blueten","blueten","bluten",1,"y/u"
"1782","71wt","image-keyboard-response",351,730176,"0.0-17.0-1.62",NA,NA,NA,NA,NA,"104","p","pics/scaled/spielen_spulen.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","spielen2.wav","0.0-17.0-0.62","spielen","spielen_spulen","spulen","spielen",1,"i/u"
"1784","71wt","image-keyboard-response",353,733011,"0.0-17.0-1.63",NA,NA,NA,NA,NA,"1366","p","pics/scaled/bluten_blueten.jpg","Englisch","11","classeshome","selflearn",NA,"uni",NA,"immersion","In ein deutschsprachiges Land wohnen","20","14 Monaten","blueten.wav","0.0-17.0-0.63","blueten","bluten_blueten","blueten","bluten",0,"y/u"
